               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 301,           0.0087993,           0.0039174,          0.00025112,             0.99254,             0.99537,             0.99427,             0.90961,           0.0052097,           0.0023693,          8.1175e-05,             0.00406,             0.00406,             0.00406
                 302,           0.0080897,            0.004012,          0.00017451,             0.99578,             0.99484,             0.99427,             0.90831,           0.0052162,           0.0023751,          7.9994e-05,           0.0040402,           0.0040402,           0.0040402
                 303,           0.0085421,           0.0040056,          0.00021902,             0.99522,             0.99481,             0.99426,             0.90941,           0.0051848,           0.0023706,          7.7764e-05,           0.0040204,           0.0040204,           0.0040204
                 304,            0.008189,           0.0040619,          0.00021301,             0.99517,             0.99457,             0.99427,             0.90915,           0.0051811,           0.0023702,          7.6326e-05,           0.0040006,           0.0040006,           0.0040006
                 305,           0.0082555,           0.0039509,          0.00023174,             0.99519,             0.99561,             0.99428,             0.90888,           0.0051708,            0.002373,          7.5668e-05,           0.0039808,           0.0039808,           0.0039808
                 306,           0.0081611,           0.0039602,           0.0002208,             0.99516,             0.99562,             0.99429,             0.90937,           0.0051579,           0.0023687,          7.6535e-05,            0.003961,            0.003961,            0.003961
                 307,           0.0080181,           0.0039223,          0.00021581,             0.99519,             0.99559,              0.9943,             0.91037,           0.0051511,           0.0023652,          7.7498e-05,           0.0039412,           0.0039412,           0.0039412
                 308,            0.008728,           0.0039303,          0.00025395,             0.99459,             0.99513,             0.99427,             0.90995,            0.005153,           0.0023628,          7.8229e-05,           0.0039214,           0.0039214,           0.0039214
                 309,           0.0083258,           0.0039142,          0.00022694,             0.99436,             0.99499,             0.99427,             0.91066,           0.0051423,           0.0023613,          7.8597e-05,           0.0039016,           0.0039016,           0.0039016
                 310,           0.0079444,           0.0038441,          0.00024063,             0.99459,             0.99511,             0.99427,             0.91049,           0.0051247,           0.0023537,          7.8862e-05,           0.0038818,           0.0038818,           0.0038818
                 311,           0.0079985,           0.0038325,          0.00023663,             0.99438,             0.99547,             0.99427,             0.91122,           0.0051124,           0.0023435,          7.9158e-05,            0.003862,            0.003862,            0.003862
                 312,           0.0086622,           0.0038215,          0.00033633,             0.99437,             0.99523,             0.99426,             0.91205,           0.0051161,           0.0023411,          7.9029e-05,           0.0038422,           0.0038422,           0.0038422
                 313,           0.0086732,           0.0038688,          0.00024923,              0.9949,             0.99471,             0.99425,             0.91202,           0.0051225,           0.0023341,          7.7695e-05,           0.0038224,           0.0038224,           0.0038224
                 314,            0.008931,           0.0039243,          0.00027778,             0.99495,             0.99444,             0.99425,              0.9115,           0.0051065,           0.0023267,          7.6688e-05,           0.0038026,           0.0038026,           0.0038026
                 315,           0.0082452,           0.0038971,          0.00020276,             0.99478,             0.99451,             0.99425,             0.91102,           0.0050993,           0.0023259,          7.6406e-05,           0.0037828,           0.0037828,           0.0037828
                 316,           0.0083535,           0.0038734,          0.00030098,             0.99469,              0.9947,             0.99423,               0.911,           0.0051129,           0.0023279,          7.6879e-05,            0.003763,            0.003763,            0.003763
                 317,           0.0081951,           0.0038708,          0.00025167,             0.99397,             0.99515,             0.99423,             0.91069,           0.0051134,           0.0023295,          7.7281e-05,           0.0037432,           0.0037432,           0.0037432
                 318,           0.0079159,           0.0038683,          0.00023352,              0.9948,             0.99393,             0.99423,             0.91012,           0.0051114,           0.0023253,          7.6894e-05,           0.0037234,           0.0037234,           0.0037234
                 319,           0.0079956,           0.0038392,          0.00022614,             0.99559,             0.99233,             0.99423,             0.91106,           0.0051181,           0.0023299,          7.6688e-05,           0.0037036,           0.0037036,           0.0037036
                 320,           0.0084516,           0.0039278,          0.00023602,             0.99623,             0.99212,             0.99424,             0.91293,           0.0051295,           0.0023359,          7.5894e-05,           0.0036838,           0.0036838,           0.0036838
                 321,           0.0081881,           0.0038869,          0.00020392,             0.99599,             0.99218,             0.99423,             0.91271,           0.0051311,           0.0023361,          7.5814e-05,            0.003664,            0.003664,            0.003664
                 322,           0.0080349,           0.0038513,          0.00022621,             0.99586,               0.992,             0.99423,             0.91266,            0.005138,           0.0023381,          7.6004e-05,           0.0036442,           0.0036442,           0.0036442
                 323,           0.0081049,            0.003901,          0.00022547,             0.99426,             0.99458,             0.99423,             0.91268,            0.005147,           0.0023398,          7.6234e-05,           0.0036244,           0.0036244,           0.0036244
                 324,           0.0078121,           0.0037731,          0.00020961,              0.9949,             0.99451,             0.99423,             0.91128,           0.0051558,           0.0023408,          7.6518e-05,           0.0036046,           0.0036046,           0.0036046
                 325,           0.0084864,           0.0038497,           0.0002204,             0.99578,              0.9944,             0.99424,             0.91069,           0.0051676,            0.002338,          7.6122e-05,           0.0035848,           0.0035848,           0.0035848
                 326,           0.0082717,           0.0038731,          0.00022583,             0.99515,             0.99443,             0.99424,             0.90969,           0.0051694,           0.0023329,          7.5996e-05,            0.003565,            0.003565,            0.003565
                 327,           0.0084796,           0.0039387,          0.00023302,             0.99516,             0.99442,             0.99423,             0.91079,           0.0051602,            0.002328,          7.4998e-05,           0.0035452,           0.0035452,           0.0035452
                 328,            0.007495,           0.0037728,          0.00021632,             0.99612,             0.99421,             0.99423,             0.91115,           0.0051522,           0.0023238,          7.3802e-05,           0.0035254,           0.0035254,           0.0035254
                 329,           0.0082198,           0.0038427,          0.00027026,             0.99629,             0.99496,             0.99426,             0.91192,           0.0051567,           0.0023239,          7.3517e-05,           0.0035056,           0.0035056,           0.0035056
                 330,           0.0076897,           0.0038516,          0.00023783,             0.99631,             0.99503,             0.99425,             0.91169,           0.0051656,           0.0023252,          7.2517e-05,           0.0034858,           0.0034858,           0.0034858
                 331,           0.0075503,           0.0038057,          0.00021353,             0.99641,             0.99435,             0.99425,             0.91135,             0.00517,           0.0023243,          7.1838e-05,            0.003466,            0.003466,            0.003466
                 332,           0.0085935,           0.0038556,          0.00022842,             0.99594,             0.99437,             0.99426,             0.91153,           0.0051666,           0.0023265,          7.1014e-05,           0.0034462,           0.0034462,           0.0034462
                 333,           0.0080162,            0.003862,          0.00021857,             0.99578,             0.99453,             0.99426,             0.91213,           0.0051774,           0.0023309,           7.037e-05,           0.0034264,           0.0034264,           0.0034264
                 334,           0.0075465,           0.0037545,          0.00017685,             0.99681,             0.99451,             0.99426,             0.91199,           0.0051858,           0.0023335,          6.9172e-05,           0.0034066,           0.0034066,           0.0034066
                 335,           0.0080678,           0.0038617,          0.00020933,             0.99638,             0.99458,             0.99425,             0.91161,           0.0051863,           0.0023347,          6.8692e-05,           0.0033868,           0.0033868,           0.0033868
                 336,            0.007834,           0.0038506,          0.00018275,             0.99648,             0.99455,             0.99426,             0.91184,           0.0051927,            0.002337,          6.7949e-05,            0.003367,            0.003367,            0.003367
                 337,           0.0072642,           0.0037323,          0.00016877,             0.99686,             0.99509,             0.99425,             0.91193,           0.0051913,           0.0023327,          6.7369e-05,           0.0033472,           0.0033472,           0.0033472
                 338,           0.0080463,           0.0038971,          0.00024295,             0.99632,             0.99458,             0.99421,             0.91145,           0.0051892,           0.0023324,          6.7276e-05,           0.0033274,           0.0033274,           0.0033274
                 339,           0.0082297,           0.0038465,          0.00021709,             0.99636,             0.99398,             0.99421,             0.91087,           0.0051835,           0.0023312,          6.6641e-05,           0.0033076,           0.0033076,           0.0033076
                 340,           0.0076507,           0.0038617,          0.00018207,             0.99631,             0.99398,             0.99422,              0.9101,           0.0051853,             0.00233,          6.5696e-05,           0.0032878,           0.0032878,           0.0032878
                 341,            0.007851,           0.0038775,          0.00021055,             0.99669,             0.99377,             0.99423,             0.91049,            0.005181,           0.0023299,          6.5219e-05,            0.003268,            0.003268,            0.003268
                 342,           0.0077696,           0.0038161,           0.0002498,             0.99676,             0.99398,             0.99422,              0.9119,           0.0051895,           0.0023309,          6.5385e-05,           0.0032482,           0.0032482,           0.0032482
                 343,           0.0079261,           0.0038332,           0.0002004,             0.99684,             0.99388,             0.99422,             0.91235,           0.0051856,           0.0023309,          6.5488e-05,           0.0032284,           0.0032284,           0.0032284
                 344,           0.0074848,           0.0037346,          0.00024051,             0.99678,             0.99388,             0.99424,             0.91389,           0.0051799,           0.0023285,          6.5471e-05,           0.0032086,           0.0032086,           0.0032086
                 345,           0.0077134,           0.0037282,          0.00019157,             0.99679,             0.99356,             0.99425,             0.91296,           0.0051645,           0.0023256,          6.5295e-05,           0.0031888,           0.0031888,           0.0031888
                 346,           0.0073395,           0.0038303,          0.00019944,             0.99679,             0.99376,             0.99426,             0.91155,           0.0051616,           0.0023224,          6.4734e-05,            0.003169,            0.003169,            0.003169
                 347,           0.0069443,            0.003846,          0.00015994,             0.99673,             0.99394,             0.99426,             0.91329,           0.0051586,           0.0023184,          6.4319e-05,           0.0031492,           0.0031492,           0.0031492
                 348,           0.0081021,           0.0036996,          0.00025844,              0.9967,             0.99335,             0.99425,              0.9145,           0.0051532,           0.0023156,          6.3758e-05,           0.0031294,           0.0031294,           0.0031294
                 349,           0.0082485,           0.0037442,          0.00019091,             0.99674,             0.99332,             0.99425,             0.91392,           0.0051456,           0.0023122,          6.3102e-05,           0.0031096,           0.0031096,           0.0031096
                 350,           0.0084737,           0.0037438,          0.00035948,              0.9962,             0.99425,             0.99425,             0.91406,           0.0051393,           0.0023053,          6.2175e-05,           0.0030898,           0.0030898,           0.0030898
                 351,           0.0070946,           0.0037831,            0.000213,             0.99629,             0.99419,             0.99425,             0.91343,           0.0051375,           0.0023032,          6.1601e-05,             0.00307,             0.00307,             0.00307
                 352,           0.0079048,           0.0036385,          0.00017896,             0.99634,             0.99374,             0.99425,             0.91361,           0.0051397,           0.0023026,          6.1057e-05,           0.0030502,           0.0030502,           0.0030502
                 353,           0.0071932,           0.0037435,          0.00016666,             0.99634,             0.99326,             0.99425,             0.91396,           0.0051387,           0.0023021,          6.0383e-05,           0.0030304,           0.0030304,           0.0030304
                 354,           0.0072472,           0.0037467,           0.0001731,             0.99622,             0.99326,             0.99425,             0.91444,           0.0051345,           0.0023009,          5.9935e-05,           0.0030106,           0.0030106,           0.0030106
                 355,           0.0076701,           0.0036768,          0.00021556,             0.99268,             0.99699,             0.99425,              0.9137,            0.005132,           0.0022984,          5.9315e-05,           0.0029908,           0.0029908,           0.0029908
                 356,           0.0077686,           0.0037662,           0.0002432,             0.99367,              0.9963,             0.99425,             0.91366,           0.0051287,           0.0022982,          5.8684e-05,            0.002971,            0.002971,            0.002971
                 357,           0.0072732,           0.0037498,          0.00019958,             0.99325,             0.99639,             0.99425,             0.91327,           0.0051243,           0.0022958,          5.8023e-05,           0.0029512,           0.0029512,           0.0029512
                 358,            0.007567,           0.0036987,          0.00022905,             0.99345,             0.99706,             0.99426,             0.91375,           0.0051265,            0.002295,          5.7211e-05,           0.0029314,           0.0029314,           0.0029314
                 359,           0.0076671,           0.0038151,          0.00026735,             0.99356,             0.99731,             0.99426,             0.91258,           0.0051198,           0.0022925,          5.6925e-05,           0.0029116,           0.0029116,           0.0029116
                 360,           0.0070089,           0.0037532,          0.00020494,             0.99277,             0.99699,             0.99426,             0.91237,           0.0051186,           0.0022928,          5.6715e-05,           0.0028918,           0.0028918,           0.0028918
                 361,           0.0077174,           0.0037152,          0.00019831,             0.99216,             0.99699,             0.99425,             0.91227,           0.0051237,           0.0022948,          5.6119e-05,            0.002872,            0.002872,            0.002872
                 362,           0.0074745,           0.0037347,          0.00016469,             0.99256,             0.99667,             0.99426,              0.9124,           0.0051221,           0.0022951,          5.5748e-05,           0.0028522,           0.0028522,           0.0028522
                 363,           0.0075235,           0.0038737,          0.00017356,             0.99293,             0.99735,             0.99426,             0.91236,           0.0051198,           0.0022934,          5.5199e-05,           0.0028324,           0.0028324,           0.0028324
                 364,           0.0085738,           0.0038152,          0.00026196,             0.99291,             0.99759,             0.99425,              0.9127,           0.0051233,           0.0022918,           5.461e-05,           0.0028126,           0.0028126,           0.0028126
                 365,           0.0070286,           0.0037425,          0.00018831,             0.99291,             0.99759,             0.99426,             0.91233,           0.0051331,           0.0022944,          5.4299e-05,           0.0027928,           0.0027928,           0.0027928
                 366,           0.0073385,           0.0037291,           0.0001542,             0.99279,             0.99759,             0.99427,             0.91281,           0.0051378,           0.0022926,          5.4015e-05,            0.002773,            0.002773,            0.002773
                 367,           0.0076157,           0.0036833,          0.00019012,             0.99299,             0.99759,             0.99427,             0.91298,           0.0051427,           0.0022923,          5.3596e-05,           0.0027532,           0.0027532,           0.0027532
                 368,           0.0073485,           0.0036578,          0.00026247,             0.99334,             0.99756,             0.99427,              0.9135,           0.0051492,           0.0022945,          5.3483e-05,           0.0027334,           0.0027334,           0.0027334
                 369,           0.0074692,           0.0036994,          0.00021324,             0.99302,             0.99742,             0.99427,             0.91335,           0.0051488,            0.002295,           5.342e-05,           0.0027136,           0.0027136,           0.0027136
                 370,           0.0075205,           0.0037748,          0.00021424,             0.99291,             0.99727,             0.99427,             0.91395,           0.0051505,           0.0022969,          5.3105e-05,           0.0026938,           0.0026938,           0.0026938
                 371,           0.0074581,           0.0037019,          0.00020721,             0.99291,             0.99694,             0.99427,             0.91272,           0.0051491,           0.0022957,           5.294e-05,            0.002674,            0.002674,            0.002674
                 372,           0.0078806,           0.0037573,          0.00020409,             0.99274,             0.99699,             0.99426,             0.91412,           0.0051491,            0.002296,           5.273e-05,           0.0026542,           0.0026542,           0.0026542
                 373,           0.0071037,            0.003731,          0.00013624,             0.99285,             0.99699,             0.99426,             0.91448,           0.0051533,           0.0022962,           5.199e-05,           0.0026344,           0.0026344,           0.0026344
                 374,            0.006972,           0.0036898,          0.00017232,             0.99268,             0.99699,             0.99427,             0.91469,           0.0051526,           0.0022985,          5.1552e-05,           0.0026146,           0.0026146,           0.0026146
                 375,           0.0077093,           0.0035994,            0.000209,             0.99276,             0.99699,             0.99427,             0.91414,           0.0051562,              0.0023,          5.1023e-05,           0.0025948,           0.0025948,           0.0025948
                 376,           0.0076263,           0.0036564,           0.0001839,             0.99312,             0.99699,             0.99427,             0.91388,           0.0051571,           0.0023006,          5.0489e-05,            0.002575,            0.002575,            0.002575
                 377,           0.0074667,           0.0037322,          0.00024482,             0.99318,             0.99699,             0.99427,             0.91383,           0.0051591,           0.0023002,          5.0289e-05,           0.0025552,           0.0025552,           0.0025552
                 378,           0.0071788,           0.0036579,          0.00023697,              0.9929,             0.99699,             0.99427,             0.91329,           0.0051568,           0.0023002,          5.0153e-05,           0.0025354,           0.0025354,           0.0025354
                 379,            0.007321,           0.0036481,          0.00022593,             0.99261,             0.99699,             0.99427,              0.9131,           0.0051578,            0.002299,          5.0007e-05,           0.0025156,           0.0025156,           0.0025156
                 380,           0.0070853,           0.0035547,          0.00016534,             0.99343,             0.99639,             0.99427,             0.91244,           0.0051564,           0.0022998,          4.9821e-05,           0.0024958,           0.0024958,           0.0024958
                 381,           0.0074444,           0.0037798,          0.00017681,             0.99241,             0.99699,             0.99427,             0.91307,           0.0051593,            0.002301,            4.93e-05,            0.002476,            0.002476,            0.002476
                 382,           0.0072959,           0.0037393,          0.00019113,              0.9923,             0.99699,             0.99427,             0.91293,           0.0051604,              0.0023,          4.9145e-05,           0.0024562,           0.0024562,           0.0024562
                 383,           0.0071961,           0.0036478,            0.000166,             0.99254,             0.99699,             0.99427,             0.91256,           0.0051581,           0.0022989,          4.8854e-05,           0.0024364,           0.0024364,           0.0024364
                 384,           0.0070525,           0.0036749,          0.00017956,             0.99283,             0.99696,             0.99427,             0.91287,           0.0051564,           0.0022973,          4.8518e-05,           0.0024166,           0.0024166,           0.0024166
                 385,           0.0071385,           0.0036088,           0.0001646,             0.99268,             0.99666,             0.99426,             0.91316,           0.0051589,           0.0022969,           4.829e-05,           0.0023968,           0.0023968,           0.0023968
                 386,           0.0068304,           0.0036511,          0.00015039,             0.99273,              0.9962,             0.99427,             0.91285,            0.005159,           0.0022967,          4.7872e-05,            0.002377,            0.002377,            0.002377
                 387,           0.0069826,           0.0036375,          0.00015208,             0.99271,             0.99614,             0.99427,             0.91291,            0.005161,           0.0022973,          4.7397e-05,           0.0023572,           0.0023572,           0.0023572
                 388,           0.0076343,           0.0035413,          0.00018385,             0.99267,             0.99699,             0.99427,              0.9125,           0.0051568,            0.002296,          4.7201e-05,           0.0023374,           0.0023374,           0.0023374
                 389,           0.0074794,           0.0035422,          0.00025671,             0.99254,             0.99707,             0.99427,             0.91253,           0.0051555,            0.002294,          4.6988e-05,           0.0023176,           0.0023176,           0.0023176
                 390,           0.0074361,           0.0036177,          0.00017525,             0.99243,             0.99699,             0.99426,             0.91222,            0.005153,            0.002292,          4.6853e-05,           0.0022978,           0.0022978,           0.0022978
                 391,           0.0075709,           0.0036291,          0.00021225,             0.99307,             0.99699,             0.99426,             0.91138,           0.0051508,           0.0022896,            4.67e-05,            0.002278,            0.002278,            0.002278
                 392,           0.0077603,           0.0036775,          0.00022473,             0.99313,             0.99699,             0.99426,             0.91118,           0.0051496,           0.0022886,          4.6431e-05,           0.0022582,           0.0022582,           0.0022582
                 393,           0.0071855,           0.0036294,          0.00020591,             0.99298,             0.99699,             0.99427,             0.91195,           0.0051583,           0.0022891,          4.6061e-05,           0.0022384,           0.0022384,           0.0022384
                 394,           0.0070321,           0.0036433,          0.00013656,             0.99248,             0.99729,             0.99427,             0.91175,           0.0051565,           0.0022888,          4.5253e-05,           0.0022186,           0.0022186,           0.0022186
                 395,           0.0070756,           0.0035802,          0.00016036,             0.99254,             0.99768,             0.99427,             0.91149,           0.0051505,           0.0022891,           4.476e-05,           0.0021988,           0.0021988,           0.0021988
                 396,           0.0072403,           0.0037951,          0.00016978,             0.99211,             0.99716,             0.99427,             0.91103,           0.0051532,           0.0022872,          4.4458e-05,            0.002179,            0.002179,            0.002179
                 397,           0.0068862,           0.0036225,           0.0002406,             0.99599,             0.99311,             0.99427,             0.91187,           0.0051499,           0.0022875,          4.4173e-05,           0.0021592,           0.0021592,           0.0021592
                 398,           0.0074262,           0.0036519,           0.0001895,             0.99196,             0.99699,             0.99427,             0.91294,           0.0051444,           0.0022874,          4.3544e-05,           0.0021394,           0.0021394,           0.0021394
                 399,           0.0068748,           0.0035347,          0.00015006,             0.99228,             0.99699,             0.99426,             0.91252,           0.0051391,           0.0022868,          4.3258e-05,           0.0021196,           0.0021196,           0.0021196
                 400,           0.0076514,            0.003611,          0.00019921,             0.99605,             0.99289,             0.99427,             0.91223,           0.0051361,           0.0022859,          4.3017e-05,           0.0020998,           0.0020998,           0.0020998
                 401,           0.0070911,           0.0036136,          0.00017693,             0.99608,             0.99297,             0.99427,             0.91218,           0.0051321,           0.0022852,          4.2318e-05,             0.00208,             0.00208,             0.00208
                 402,           0.0070521,           0.0036168,          0.00018475,             0.99607,             0.99297,             0.99427,             0.91284,           0.0051281,           0.0022856,          4.1766e-05,           0.0020602,           0.0020602,           0.0020602
                 403,           0.0072079,           0.0036321,          0.00018899,             0.99608,             0.99283,             0.99427,             0.91237,           0.0051282,           0.0022859,          4.1367e-05,           0.0020404,           0.0020404,           0.0020404
                 404,           0.0070496,           0.0036139,          0.00020254,             0.99609,             0.99268,             0.99427,             0.91322,           0.0051266,           0.0022851,          4.0714e-05,           0.0020206,           0.0020206,           0.0020206
                 405,           0.0065987,           0.0035666,          0.00014917,             0.99609,             0.99268,             0.99426,             0.91303,           0.0051252,           0.0022847,          4.0302e-05,           0.0020008,           0.0020008,           0.0020008
                 406,           0.0071364,           0.0035964,          0.00020333,             0.99384,             0.99451,             0.99427,             0.91269,           0.0051257,            0.002285,          3.9945e-05,            0.001981,            0.001981,            0.001981
                 407,           0.0072324,            0.003493,          0.00017751,             0.99522,             0.99351,             0.99426,             0.91303,           0.0051245,           0.0022838,          3.9565e-05,           0.0019612,           0.0019612,           0.0019612
                 408,           0.0074458,           0.0036217,          0.00019415,             0.99425,             0.99437,             0.99425,             0.91315,           0.0051253,           0.0022832,          3.9353e-05,           0.0019414,           0.0019414,           0.0019414
                 409,           0.0066558,           0.0036068,          0.00013462,             0.99438,              0.9943,             0.99427,             0.91291,           0.0051256,           0.0022826,           3.906e-05,           0.0019216,           0.0019216,           0.0019216
                 410,           0.0071165,           0.0037073,          0.00015864,             0.99534,             0.99358,             0.99427,             0.91349,           0.0051257,           0.0022807,          3.8707e-05,           0.0019018,           0.0019018,           0.0019018
                 411,           0.0065954,           0.0035985,          0.00014492,             0.99511,             0.99398,             0.99427,             0.91374,           0.0051261,           0.0022805,          3.8278e-05,            0.001882,            0.001882,            0.001882
                 412,           0.0071754,           0.0035371,          0.00021686,             0.99495,             0.99398,             0.99427,             0.91388,           0.0051265,           0.0022795,          3.7879e-05,           0.0018622,           0.0018622,           0.0018622
                 413,           0.0065302,           0.0035644,          0.00011904,              0.9949,             0.99398,             0.99427,             0.91358,            0.005126,           0.0022788,           3.757e-05,           0.0018424,           0.0018424,           0.0018424
                 414,           0.0071398,           0.0036137,          0.00013891,             0.99498,             0.99398,             0.99426,             0.91342,           0.0051272,           0.0022787,          3.7219e-05,           0.0018226,           0.0018226,           0.0018226
                 415,           0.0064633,           0.0035791,          0.00015776,             0.99495,             0.99398,             0.99427,             0.91323,           0.0051269,           0.0022787,           3.679e-05,           0.0018028,           0.0018028,           0.0018028
                 416,           0.0067061,           0.0035146,          0.00020851,             0.99453,             0.99445,             0.99427,             0.91372,           0.0051236,           0.0022783,          3.6614e-05,            0.001783,            0.001783,            0.001783
                 417,           0.0063267,           0.0035718,          0.00012131,             0.99454,             0.99465,             0.99427,             0.91371,           0.0051256,           0.0022774,           3.626e-05,           0.0017632,           0.0017632,           0.0017632
                 418,           0.0066261,           0.0035478,          0.00017655,             0.99455,              0.9943,             0.99427,             0.91405,           0.0051266,           0.0022786,          3.5872e-05,           0.0017434,           0.0017434,           0.0017434
                 419,           0.0062697,           0.0035361,          0.00013381,              0.9944,             0.99472,             0.99426,             0.91404,           0.0051277,           0.0022796,          3.5759e-05,           0.0017236,           0.0017236,           0.0017236
                 420,            0.006722,           0.0035218,          0.00019098,             0.99392,             0.99552,             0.99427,             0.91472,           0.0051293,           0.0022794,          3.5496e-05,           0.0017038,           0.0017038,           0.0017038
                 421,           0.0068144,           0.0035001,          0.00014949,             0.99391,             0.99542,             0.99427,             0.91406,           0.0051317,           0.0022805,          3.5253e-05,            0.001684,            0.001684,            0.001684
                 422,           0.0070748,           0.0034966,           0.0001831,             0.99359,             0.99579,             0.99427,             0.91466,           0.0051302,           0.0022791,          3.5051e-05,           0.0016642,           0.0016642,           0.0016642
                 423,           0.0075884,           0.0035603,          0.00016555,             0.99366,             0.99579,             0.99427,             0.91493,           0.0051305,           0.0022795,          3.4803e-05,           0.0016444,           0.0016444,           0.0016444
                 424,           0.0074733,            0.003478,          0.00024607,             0.99358,             0.99579,             0.99427,             0.91486,           0.0051296,           0.0022795,          3.4622e-05,           0.0016246,           0.0016246,           0.0016246
                 425,           0.0071812,           0.0035229,           0.0001959,              0.9936,             0.99579,             0.99427,             0.91386,             0.00513,           0.0022792,          3.4418e-05,           0.0016048,           0.0016048,           0.0016048
                 426,            0.006311,           0.0034537,          0.00016359,             0.99381,             0.99584,             0.99426,             0.91362,           0.0051321,           0.0022788,          3.4139e-05,            0.001585,            0.001585,            0.001585
                 427,           0.0070525,           0.0034771,          0.00022839,             0.99411,               0.995,             0.99427,             0.91408,           0.0051307,             0.00228,          3.3909e-05,           0.0015652,           0.0015652,           0.0015652
                 428,           0.0067835,           0.0035295,          0.00016127,             0.99419,             0.99489,             0.99426,             0.91353,           0.0051298,           0.0022797,           3.384e-05,           0.0015454,           0.0015454,           0.0015454
                 429,           0.0063855,           0.0035332,           0.0001167,             0.99424,             0.99484,             0.99426,             0.91359,           0.0051317,           0.0022807,          3.3782e-05,           0.0015256,           0.0015256,           0.0015256
                 430,           0.0063835,           0.0034963,          0.00010491,             0.99431,             0.99485,             0.99426,             0.91359,           0.0051319,            0.002281,          3.3756e-05,           0.0015058,           0.0015058,           0.0015058
                 431,           0.0063696,            0.003508,          0.00012465,             0.99433,              0.9949,             0.99426,             0.91313,           0.0051345,           0.0022808,          3.3648e-05,            0.001486,            0.001486,            0.001486
                 432,            0.006106,           0.0035135,          0.00011545,             0.99435,             0.99491,             0.99426,             0.91356,           0.0051335,           0.0022815,          3.3641e-05,           0.0014662,           0.0014662,           0.0014662
                 433,           0.0063696,           0.0033329,          0.00012393,             0.99439,             0.99487,             0.99426,             0.91282,           0.0051341,           0.0022825,          3.3532e-05,           0.0014464,           0.0014464,           0.0014464
                 434,           0.0064258,           0.0034741,          0.00014005,             0.99441,             0.99483,             0.99426,             0.91257,           0.0051331,           0.0022823,          3.3553e-05,           0.0014266,           0.0014266,           0.0014266
                 435,           0.0065402,           0.0034178,          0.00013927,             0.99387,             0.99415,             0.99426,               0.913,           0.0051335,           0.0022839,          3.3506e-05,           0.0014068,           0.0014068,           0.0014068
                 436,           0.0065388,           0.0034201,          0.00013874,              0.9939,             0.99413,             0.99426,             0.91354,           0.0051349,           0.0022847,          3.3462e-05,            0.001387,            0.001387,            0.001387
                 437,           0.0061201,           0.0034524,          0.00013109,             0.99395,             0.99412,             0.99425,             0.91328,           0.0051339,           0.0022853,          3.3371e-05,           0.0013672,           0.0013672,           0.0013672
                 438,           0.0067209,           0.0034241,          0.00015959,             0.99395,             0.99412,             0.99425,             0.91303,           0.0051356,           0.0022859,          3.3354e-05,           0.0013474,           0.0013474,           0.0013474
                 439,           0.0065403,           0.0034847,          0.00013537,             0.99397,             0.99412,             0.99425,             0.91295,           0.0051374,            0.002287,          3.3301e-05,           0.0013276,           0.0013276,           0.0013276
                 440,           0.0064474,           0.0034544,          0.00014233,             0.99399,             0.99412,             0.99425,             0.91347,           0.0051385,           0.0022879,          3.3367e-05,           0.0013078,           0.0013078,           0.0013078
                 441,           0.0062576,           0.0034372,          0.00013104,             0.99396,             0.99405,             0.99425,             0.91339,           0.0051402,           0.0022885,          3.3308e-05,            0.001288,            0.001288,            0.001288
                 442,           0.0060869,           0.0034523,          0.00011656,             0.99393,             0.99404,             0.99425,              0.9128,           0.0051429,           0.0022883,          3.3242e-05,           0.0012682,           0.0012682,           0.0012682
                 443,           0.0063869,           0.0034883,           0.0001652,             0.99391,             0.99406,             0.99425,             0.91319,           0.0051432,           0.0022884,          3.3188e-05,           0.0012484,           0.0012484,           0.0012484
                 444,           0.0062711,           0.0034263,          0.00013532,             0.99388,             0.99408,             0.99425,               0.913,           0.0051443,           0.0022885,          3.3119e-05,           0.0012286,           0.0012286,           0.0012286
                 445,           0.0065626,           0.0034289,          0.00014342,             0.99387,             0.99409,             0.99425,             0.91364,           0.0051444,           0.0022893,          3.3012e-05,           0.0012088,           0.0012088,           0.0012088
                 446,           0.0065397,           0.0034917,          0.00014484,             0.99389,             0.99412,             0.99425,             0.91331,           0.0051449,           0.0022905,          3.2954e-05,            0.001189,            0.001189,            0.001189
                 447,           0.0068572,           0.0035461,          0.00021574,              0.9939,             0.99416,             0.99425,             0.91417,           0.0051463,           0.0022916,          3.2888e-05,           0.0011692,           0.0011692,           0.0011692
                 448,           0.0062849,           0.0034796,          0.00012932,              0.9939,              0.9942,             0.99425,             0.91402,           0.0051481,           0.0022924,          3.2765e-05,           0.0011494,           0.0011494,           0.0011494
                 449,            0.006294,           0.0033241,          0.00010591,              0.9939,             0.99422,             0.99425,             0.91423,           0.0051479,           0.0022932,          3.2661e-05,           0.0011296,           0.0011296,           0.0011296
                 450,           0.0067363,           0.0033323,          0.00017543,             0.99386,             0.99415,             0.99425,             0.91297,           0.0051488,           0.0022933,           3.257e-05,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0061547,           0.0034927,           0.0001534,             0.99139,             0.99669,             0.99425,             0.91263,            0.005151,           0.0022946,          3.2507e-05,             0.00109,             0.00109,             0.00109
